2024/01/29 13:00:00, 4.51, 50.35
2024/01/29 13:30:00, 4.58, 51.26
2024/01/29 14:00:00, 4.78, 51.98
2024/01/29 14:30:00, 4.70, 51.86
2024/01/29 15:00:00, 4.87, 51.13
2024/01/29 15:30:00, 5.22, 50.26
2024/01/29 16:00:00, 5.30, 49.33
2024/01/29 16:30:00, 5.73, 49.08
2024/01/29 17:00:00, 6.00, 48.65
2024/01/29 17:30:00, 5.42, 49.02
2024/01/29 18:00:00, 5.41, 49.52
2024/01/29 18:30:00, 6.41, 49.29
2024/01/29 19:00:00, 7.10, 48.64
2024/01/29 19:30:00, 7.25, 48.85
2024/01/29 20:00:00, 6.47, 48.65
2024/01/29 20:30:00, 5.67, 48.90
2024/01/29 21:00:00, 4.74, 49.28
2024/01/29 21:30:00, 4.96, 49.34
2024/01/29 22:00:00, 5.79, 50.02
2024/01/29 22:30:00, 6.24, 49.32
2024/01/29 23:00:00, 6.20, 49.46
2024/01/29 23:30:00, 6.24, 49.55
2024/01/30 00:00:00, 6.30, 49.31
2024/01/30 00:30:00, 5.88, 49.71
2024/01/30 01:00:00, 6.22, 50.17
2024/01/30 01:30:00, 5.60, 49.82
2024/01/30 02:00:00, 6.38, 50.15
2024/01/30 02:30:00, 7.10, 50.97
2024/01/30 03:00:00, 6.34, 50.18
2024/01/30 03:30:00, 5.76, 49.64
2024/01/30 04:00:00, 6.04, 49.36
2024/01/30 04:30:00, 5.49, 49.75
2024/01/30 05:00:00, 4.55, 49.12
2024/01/30 05:30:00, 4.70, 50.03
2024/01/30 06:00:00, 5.15, 49.40
2024/01/30 06:30:00, 6.12, 49.73
2024/01/30 07:00:00, 6.27, 50.38
2024/01/30 07:30:00, 6.35, 50.89
2024/01/30 08:00:00, 5.87, 49.91
2024/01/30 08:30:00, 5.86, 49.62
2024/01/30 09:00:00, 5.78, 50.47
2024/01/30 09:30:00, 5.30, 49.49
2024/01/30 10:00:00, 5.66, 50.03
2024/01/30 10:30:00, 5.05, 49.49
2024/01/30 11:00:00, 5.52, 50.28
2024/01/30 11:30:00, 5.08, 50.95
2024/01/30 12:00:00, 5.32, 51.25
2024/01/30 12:30:00, 5.78, 50.80
2024/01/30 13:00:00, 5.50, 51.71
2024/01/30 13:30:00, 4.51, 51.43
2024/01/30 14:00:00, 5.02, 51.56
2024/01/30 14:30:00, 4.84, 51.71
2024/01/30 15:00:00, 5.56, 52.39
2024/01/30 15:30:00, 4.84, 52.70
2024/01/30 16:00:00, 4.90, 53.17
2024/01/30 16:30:00, 4.95, 52.95
2024/01/30 17:00:00, 5.89, 52.97
2024/01/30 17:30:00, 5.95, 52.28
2024/01/30 18:00:00, 5.66, 52.46
2024/01/30 18:30:00, 4.99, 51.85
2024/01/30 19:00:00, 4.52, 51.64
2024/01/30 19:30:00, 4.12, 50.88
2024/01/30 20:00:00, 3.97, 51.56
2024/01/30 20:30:00, 4.21, 51.50
2024/01/30 21:00:00, 3.54, 51.31
2024/01/30 21:30:00, 3.86, 52.18
2024/01/30 22:00:00, 3.61, 52.62
2024/01/30 22:30:00, 3.67, 53.57
2024/01/30 23:00:00, 4.19, 53.35
2024/01/30 23:30:00, 3.31, 52.96
2024/01/31 00:00:00, 2.41, 52.50
2024/01/31 00:30:00, 1.77, 52.70
2024/01/31 01:00:00, 1.56, 52.50
2024/01/31 01:30:00, 2.11, 53.47
2024/01/31 02:00:00, 1.98, 53.34
2024/01/31 02:30:00, 2.34, 54.14
2024/01/31 03:00:00, 2.62, 53.80
2024/01/31 03:30:00, 1.75, 53.01
2024/01/31 04:00:00, 1.71, 53.85
2024/01/31 04:30:00, 1.21, 54.66
2024/01/31 05:00:00, 2.10, 55.50
2024/01/31 05:30:00, 2.05, 54.67
2024/01/31 06:00:00, 2.76, 53.98
2024/01/31 06:30:00, 3.06, 53.91
2024/01/31 07:00:00, 3.66, 53.93
2024/01/31 07:30:00, 3.79, 54.31
2024/01/31 08:00:00, 4.41, 53.82
2024/01/31 08:30:00, 4.19, 52.91
2024/01/31 09:00:00, 3.22, 52.07
2024/01/31 09:30:00, 3.93, 51.47
2024/01/31 10:00:00, 4.31, 51.77
2024/01/31 10:30:00, 3.39, 52.44
2024/01/31 11:00:00, 3.85, 52.23
2024/01/31 11:30:00, 4.78, 52.74
2024/01/31 12:00:00, 4.44, 53.09
2024/01/31 12:30:00, 4.93, 52.26
2024/01/31 13:00:00, 4.21, 51.50
2024/01/31 13:30:00, 3.35, 50.54
2024/01/31 14:00:00, 3.87, 49.69
2024/01/31 14:30:00, 3.71, 50.51
2024/01/31 15:00:00, 2.90, 50.65
2024/01/31 15:30:00, 1.91, 50.66
2024/01/31 16:00:00, 1.78, 50.16
2024/01/31 16:30:00, 1.70, 51.03
2024/01/31 17:00:00, 1.36, 51.36
2024/01/31 17:30:00, 2.17, 50.45
2024/01/31 18:00:00, 1.58, 49.47
2024/01/31 18:30:00, 1.11, 49.22
2024/01/31 19:00:00, 1.63, 49.25
2024/01/31 19:30:00, 2.49, 48.74
2024/01/31 20:00:00, 2.87, 49.12
2024/01/31 20:30:00, 3.05, 49.91
2024/01/31 21:00:00, 3.13, 49.34
2024/01/31 21:30:00, 3.66, 50.20
2024/01/31 22:00:00, 4.23, 50.33
2024/01/31 22:30:00, 4.21, 49.74
2024/01/31 23:00:00, 3.41, 49.59
2024/01/31 23:30:00, 3.48, 48.88
2024/02/01 00:00:00, 2.93, 48.07
2024/02/01 00:30:00, 2.03, 48.51
2024/02/01 01:00:00, 2.12, 48.49
2024/02/01 01:30:00, 2.42, 49.47
2024/02/01 02:00:00, 1.53, 50.14
2024/02/01 02:30:00, 1.31, 50.69
2024/02/01 03:00:00, 1.14, 50.89
2024/02/01 03:30:00, 0.80, 51.53
2024/02/01 04:00:00, 1.42, 52.18
2024/02/01 04:30:00, 0.42, 52.92
2024/02/01 05:00:00, 0.00, 52.76
2024/02/01 05:30:00, 0.83, 53.60
2024/02/01 06:00:00, 0.00, 53.91
2024/02/01 06:30:00, 0.29, 54.62
2024/02/01 07:00:00, 0.76, 55.44
2024/02/01 07:30:00, 0.98, 55.85
2024/02/01 08:00:00, 0.22, 55.24
2024/02/01 08:30:00, 0.00, 56.00
2024/02/01 09:00:00, 0.00, 55.98
2024/02/01 09:30:00, 0.00, 56.84
2024/02/01 10:00:00, 0.00, 56.53
2024/02/01 10:30:00, 0.00, 56.41
2024/02/01 11:00:00, 0.00, 57.00
2024/02/01 11:30:00, 0.17, 57.32
2024/02/01 12:00:00, 0.00, 58.08
2024/02/01 12:30:00, 0.69, 57.69
2024/02/01 13:00:00, 0.00, 57.49
2024/02/01 13:30:00, 0.00, 57.63
2024/02/01 14:00:00, 0.00, 58.46
2024/02/01 14:30:00, 0.00, 59.23
2024/02/01 15:00:00, 0.77, 59.93
2024/02/01 15:30:00, 1.25, 59.37
2024/02/01 16:00:00, 1.42, 60.34
2024/02/01 16:30:00, 1.82, 61.12
2024/02/01 17:00:00, 2.30, 61.31
2024/02/01 17:30:00, 1.49, 62.28
2024/02/01 18:00:00, 2.11, 62.67
2024/02/01 18:30:00, 2.18, 63.46
2024/02/01 19:00:00, 2.79, 63.39
2024/02/01 19:30:00, 2.91, 63.22
2024/02/01 20:00:00, 2.22, 62.84
2024/02/01 20:30:00, 2.14, 63.34
2024/02/01 21:00:00, 1.66, 63.98
2024/02/01 21:30:00, 1.12, 63.77
2024/02/01 22:00:00, 0.21, 63.41
2024/02/01 22:30:00, 1.02, 63.86
2024/02/01 23:00:00, 0.05, 64.68
2024/02/01 23:30:00, 0.82, 63.79
2024/02/02 00:00:00, 0.32, 63.41
2024/02/02 00:30:00, 0.00, 63.67
2024/02/02 01:00:00, 0.67, 63.07
2024/02/02 01:30:00, 1.45, 62.97
2024/02/02 02:00:00, 0.51, 62.64
2024/02/02 02:30:00, 1.46, 62.28
2024/02/02 03:00:00, 1.68, 63.20
2024/02/02 03:30:00, 0.77, 63.30
2024/02/02 04:00:00, 1.28, 63.77
2024/02/02 04:30:00, 1.41, 63.80
2024/02/02 05:00:00, 1.82, 63.46
2024/02/02 05:30:00, 0.89, 63.68
2024/02/02 06:00:00, 0.70, 63.25
2024/02/02 06:30:00, 0.00, 62.58
2024/02/02 07:00:00, 0.15, 62.32
2024/02/02 07:30:00, 0.00, 61.39
2024/02/02 08:00:00, 0.01, 60.53
2024/02/02 08:30:00, 0.76, 59.99
2024/02/02 09:00:00, 1.41, 59.11
2024/02/02 09:30:00, 1.79, 58.29
2024/02/02 10:00:00, 2.52, 57.77
2024/02/02 10:30:00, 3.03, 57.30
2024/02/02 11:00:00, 2.91, 58.03
2024/02/02 11:30:00, 1.93, 57.99
2024/02/02 12:00:00, 2.63, 57.13
2024/02/02 12:30:00, 2.62, 56.99
2024/02/02 13:00:00, 2.20, 57.60
2024/02/02 13:30:00, 2.66, 58.12
2024/02/02 14:00:00, 3.54, 57.61
2024/02/02 14:30:00, 2.93, 57.14
2024/02/02 15:00:00, 3.36, 57.12
2024/02/02 15:30:00, 3.23, 57.96
2024/02/02 16:00:00, 3.30, 57.13
2024/02/02 16:30:00, 3.00, 58.04
2024/02/02 17:00:00, 4.00, 57.39
2024/02/02 17:30:00, 4.72, 58.35
2024/02/02 18:00:00, 4.81, 58.99
2024/02/02 18:30:00, 5.58, 58.35
2024/02/02 19:00:00, 5.18, 59.31
2024/02/02 19:30:00, 4.19, 60.19
2024/02/02 20:00:00, 4.31, 60.77
2024/02/02 20:30:00, 3.50, 60.18
2024/02/02 21:00:00, 3.17, 61.11
2024/02/02 21:30:00, 3.36, 60.29
2024/02/02 22:00:00, 2.92, 60.91
2024/02/02 22:30:00, 3.17, 61.64
2024/02/02 23:00:00, 3.01, 60.65
2024/02/02 23:30:00, 3.83, 60.48
2024/02/03 00:00:00, 3.65, 59.64
2024/02/03 00:30:00, 4.23, 59.83
2024/02/03 01:00:00, 3.93, 59.09
2024/02/03 01:30:00, 4.63, 58.38
2024/02/03 02:00:00, 5.54, 58.91
2024/02/03 02:30:00, 6.04, 57.95
2024/02/03 03:00:00, 5.88, 57.93
2024/02/03 03:30:00, 5.85, 57.16
2024/02/03 04:00:00, 6.68, 56.45
2024/02/03 04:30:00, 6.81, 56.34
2024/02/03 05:00:00, 7.11, 57.13
2024/02/03 05:30:00, 6.80, 56.45
2024/02/03 06:00:00, 6.92, 56.73
2024/02/03 06:30:00, 6.84, 56.56
2024/02/03 07:00:00, 7.41, 55.59
2024/02/03 07:30:00, 6.98, 54.72
2024/02/03 08:00:00, 6.97, 54.40
2024/02/03 08:30:00, 7.86, 54.27
2024/02/03 09:00:00, 7.81, 54.77
2024/02/03 09:30:00, 7.11, 54.41
2024/02/03 10:00:00, 7.88, 54.79
2024/02/03 10:30:00, 7.07, 54.29
2024/02/03 11:00:00, 7.78, 54.60
2024/02/03 11:30:00, 8.25, 54.40
2024/02/03 12:00:00, 7.96, 54.00
2024/02/03 12:30:00, 7.18, 54.51
2024/02/03 13:00:00, 7.15, 54.58
2024/02/03 13:30:00, 6.41, 54.06
2024/02/03 14:00:00, 6.84, 54.68
2024/02/03 14:30:00, 7.47, 54.96
2024/02/03 15:00:00, 6.68, 55.64
2024/02/03 15:30:00, 6.29, 55.86
2024/02/03 16:00:00, 6.37, 55.20
2024/02/03 16:30:00, 6.55, 55.53
2024/02/03 17:00:00, 6.91, 56.20
2024/02/03 17:30:00, 6.30, 55.81
2024/02/03 18:00:00, 7.07, 56.59
2024/02/03 18:30:00, 6.14, 57.29
2024/02/03 19:00:00, 5.20, 56.75
2024/02/03 19:30:00, 5.62, 56.25
2024/02/03 20:00:00, 5.54, 56.70
2024/02/03 20:30:00, 5.90, 55.97
2024/02/03 21:00:00, 5.28, 55.34
2024/02/03 21:30:00, 4.85, 56.17
2024/02/03 22:00:00, 3.97, 56.29
2024/02/03 22:30:00, 3.37, 56.84
2024/02/03 23:00:00, 3.13, 57.43
2024/02/03 23:30:00, 3.45, 58.13
2024/02/04 00:00:00, 4.11, 58.52
2024/02/04 00:30:00, 4.07, 57.94
2024/02/04 01:00:00, 3.77, 58.30
2024/02/04 01:30:00, 3.48, 57.75
2024/02/04 02:00:00, 3.82, 58.35
2024/02/04 02:30:00, 4.48, 57.98
2024/02/04 03:00:00, 4.08, 57.62
2024/02/04 03:30:00, 3.20, 57.79
2024/02/04 04:00:00, 2.88, 57.13
2024/02/04 04:30:00, 3.05, 58.08
2024/02/04 05:00:00, 2.72, 57.55
2024/02/04 05:30:00, 2.64, 56.76
2024/02/04 06:00:00, 3.30, 57.35
2024/02/04 06:30:00, 3.23, 58.25
2024/02/04 07:00:00, 3.95, 58.55
2024/02/04 07:30:00, 3.32, 58.17
2024/02/04 08:00:00, 3.70, 57.29
2024/02/04 08:30:00, 3.69, 58.12
2024/02/04 09:00:00, 4.40, 57.70
2024/02/04 09:30:00, 4.97, 58.26
2024/02/04 10:00:00, 5.46, 58.35
2024/02/04 10:30:00, 5.86, 58.64
2024/02/04 11:00:00, 4.88, 59.18
2024/02/04 11:30:00, 4.84, 59.69
2024/02/04 12:00:00, 4.87, 59.84
2024/02/04 12:30:00, 4.43, 60.42
2024/02/04 13:00:00, 5.32, 59.81
2024/02/04 13:30:00, 4.51, 60.39
2024/02/04 14:00:00, 4.81, 60.59
2024/02/04 14:30:00, 4.27, 59.67
2024/02/04 15:00:00, 4.21, 59.79
2024/02/04 15:30:00, 5.11, 59.65
2024/02/04 16:00:00, 4.26, 59.09
2024/02/04 16:30:00, 3.79, 58.31
2024/02/04 17:00:00, 4.56, 59.16
2024/02/04 17:30:00, 5.53, 58.39
2024/02/04 18:00:00, 6.01, 58.22
2024/02/04 18:30:00, 5.55, 59.17
2024/02/04 19:00:00, 6.19, 58.21
2024/02/04 19:30:00, 6.92, 58.61
2024/02/04 20:00:00, 6.47, 59.41
2024/02/04 20:30:00, 7.10, 59.89
2024/02/04 21:00:00, 7.63, 59.00
2024/02/04 21:30:00, 8.55, 59.83
2024/02/04 22:00:00, 8.17, 59.00
2024/02/04 22:30:00, 8.88, 59.64
2024/02/04 23:00:00, 9.38, 60.42
2024/02/04 23:30:00, 9.72, 60.95
2024/02/05 00:00:00, 9.68, 61.02
2024/02/05 00:30:00, 8.73, 60.06
2024/02/05 01:00:00, 9.71, 59.64
2024/02/05 01:30:00, 10.43, 60.08
2024/02/05 02:00:00, 10.85, 60.54
2024/02/05 02:30:00, 10.36, 60.97
2024/02/05 03:00:00, 10.63, 61.46
2024/02/05 03:30:00, 11.45, 61.56
2024/02/05 04:00:00, 12.07, 62.38
2024/02/05 04:30:00, 11.82, 62.87
2024/02/05 05:00:00, 12.33, 62.68
2024/02/05 05:30:00, 11.83, 61.89
2024/02/05 06:00:00, 12.32, 61.24
2024/02/05 06:30:00, 12.68, 61.38
2024/02/05 07:00:00, 12.06, 60.87
2024/02/05 07:30:00, 12.59, 60.19
2024/02/05 08:00:00, 12.69, 59.51
2024/02/05 08:30:00, 12.01, 59.04
2024/02/05 09:00:00, 12.59, 58.52
2024/02/05 09:30:00, 11.61, 59.03
2024/02/05 10:00:00, 11.31, 60.02
2024/02/05 10:30:00, 11.10, 59.82
2024/02/05 11:00:00, 10.20, 59.77
2024/02/05 11:30:00, 9.67, 59.04
2024/02/05 12:00:00, 9.36, 59.60
2024/02/05 12:30:00, 8.66, 59.07
2024/02/05 13:00:00, 8.32, 58.95
2024/02/05 13:30:00, 9.00, 59.37
2024/02/05 14:00:00, 8.06, 58.76
2024/02/05 14:30:00, 7.45, 59.18
2024/02/05 15:00:00, 7.73, 59.33
2024/02/05 15:30:00, 8.12, 59.18
2024/02/05 16:00:00, 8.54, 58.80
2024/02/05 16:30:00, 8.35, 58.73
2024/02/05 17:00:00, 8.36, 58.37
2024/02/05 17:30:00, 9.04, 59.31
2024/02/05 18:00:00, 9.82, 59.05
2024/02/05 18:30:00, 10.39, 58.71
2024/02/05 19:00:00, 9.42, 57.90
2024/02/05 19:30:00, 9.25, 57.63
2024/02/05 20:00:00, 8.99, 56.86
2024/02/05 20:30:00, 8.85, 56.93
2024/02/05 21:00:00, 7.89, 56.60
2024/02/05 21:30:00, 6.96, 55.60
2024/02/05 22:00:00, 6.56, 55.64
2024/02/05 22:30:00, 6.54, 56.48
2024/02/05 23:00:00, 6.57, 57.40
2024/02/05 23:30:00, 5.81, 57.28
2024/02/06 00:00:00, 6.37, 56.96
2024/02/06 00:30:00, 7.10, 57.24
2024/02/06 01:00:00, 6.75, 56.65
2024/02/06 01:30:00, 6.38, 57.53
2024/02/06 02:00:00, 7.29, 58.16
2024/02/06 02:30:00, 7.58, 58.04
2024/02/06 03:00:00, 8.45, 57.23
2024/02/06 03:30:00, 9.07, 56.43
2024/02/06 04:00:00, 8.17, 56.03
2024/02/06 04:30:00, 8.94, 55.22
2024/02/06 05:00:00, 8.28, 55.72
2024/02/06 05:30:00, 8.21, 56.16
2024/02/06 06:00:00, 9.06, 56.05
2024/02/06 06:30:00, 8.38, 55.58
2024/02/06 07:00:00, 8.55, 55.68
2024/02/06 07:30:00, 7.81, 55.01
2024/02/06 08:00:00, 7.30, 54.60
2024/02/06 08:30:00, 7.09, 54.21
2024/02/06 09:00:00, 6.87, 54.04
2024/02/06 09:30:00, 7.82, 53.90
2024/02/06 10:00:00, 6.96, 53.07
2024/02/06 10:30:00, 7.58, 53.67
2024/02/06 11:00:00, 7.96, 54.33
2024/02/06 11:30:00, 8.41, 55.11
2024/02/06 12:00:00, 7.52, 55.65
2024/02/06 12:30:00, 8.14, 56.41
2024/02/06 13:00:00, 8.33, 56.82
2024/02/06 13:30:00, 9.20, 57.41
2024/02/06 14:00:00, 8.88, 58.01
2024/02/06 14:30:00, 8.71, 57.92
2024/02/06 15:00:00, 8.87, 57.43
2024/02/06 15:30:00, 9.61, 57.17
2024/02/06 16:00:00, 9.56, 56.19
2024/02/06 16:30:00, 9.03, 55.67
2024/02/06 17:00:00, 9.17, 56.09
2024/02/06 17:30:00, 9.93, 55.17
2024/02/06 18:00:00, 9.29, 54.87
2024/02/06 18:30:00, 9.53, 54.37
2024/02/06 19:00:00, 10.01, 53.84
2024/02/06 19:30:00, 10.32, 53.32
2024/02/06 20:00:00, 11.00, 52.59
2024/02/06 20:30:00, 12.00, 53.07
2024/02/06 21:00:00, 12.17, 53.69
2024/02/06 21:30:00, 12.01, 54.68
2024/02/06 22:00:00, 11.49, 55.60
2024/02/06 22:30:00, 11.66, 55.25
2024/02/06 23:00:00, 11.57, 55.16
2024/02/06 23:30:00, 12.40, 54.26
2024/02/07 00:00:00, 13.17, 53.44
2024/02/07 00:30:00, 12.86, 52.45
2024/02/07 01:00:00, 12.24, 52.33
2024/02/07 01:30:00, 12.61, 52.47
2024/02/07 02:00:00, 12.34, 53.09
2024/02/07 02:30:00, 12.15, 53.37
2024/02/07 03:00:00, 11.42, 54.14
2024/02/07 03:30:00, 10.46, 54.85
2024/02/07 04:00:00, 11.00, 54.39
2024/02/07 04:30:00, 11.95, 54.00
2024/02/07 05:00:00, 11.97, 53.34
2024/02/07 05:30:00, 11.42, 53.60
2024/02/07 06:00:00, 12.11, 53.57
2024/02/07 06:30:00, 11.88, 53.53
2024/02/07 07:00:00, 12.85, 53.80
2024/02/07 07:30:00, 13.42, 54.28
2024/02/07 08:00:00, 12.73, 54.47
2024/02/07 08:30:00, 12.39, 53.53
2024/02/07 09:00:00, 11.47, 53.68
2024/02/07 09:30:00, 10.89, 54.42
2024/02/07 10:00:00, 10.88, 55.14
2024/02/07 10:30:00, 10.87, 55.78
2024/02/07 11:00:00, 11.18, 55.39
2024/02/07 11:30:00, 11.01, 55.42
2024/02/07 12:00:00, 11.71, 54.44
2024/02/07 12:30:00, 11.02, 55.06
2024/02/07 13:00:00, 11.93, 54.52
2024/02/07 13:30:00, 12.34, 53.78
2024/02/07 14:00:00, 12.39, 54.44
2024/02/07 14:30:00, 12.41, 53.76
2024/02/07 15:00:00, 12.77, 54.51
2024/02/07 15:30:00, 12.87, 54.92
2024/02/07 16:00:00, 12.36, 55.13
2024/02/07 16:30:00, 11.91, 54.63
2024/02/07 17:00:00, 11.19, 53.75
2024/02/07 17:30:00, 11.87, 54.56
2024/02/07 18:00:00, 11.51, 55.39
2024/02/07 18:30:00, 10.69, 55.46
2024/02/07 19:00:00, 10.23, 55.51
2024/02/07 19:30:00, 10.53, 55.63
2024/02/07 20:00:00, 10.26, 55.03
2024/02/07 20:30:00, 10.37, 55.84
2024/02/07 21:00:00, 10.58, 54.98
2024/02/07 21:30:00, 10.86, 54.89
2024/02/07 22:00:00, 10.26, 54.64
2024/02/07 22:30:00, 10.09, 54.37
2024/02/07 23:00:00, 9.58, 53.89
2024/02/07 23:30:00, 9.51, 53.92
2024/02/08 00:00:00, 8.80, 53.65
2024/02/08 00:30:00, 9.11, 54.17
2024/02/08 01:00:00, 9.25, 54.57
2024/02/08 01:30:00, 10.04, 53.92
2024/02/08 02:00:00, 10.08, 53.30
2024/02/08 02:30:00, 9.60, 53.90
2024/02/08 03:00:00, 9.98, 53.47
2024/02/08 03:30:00, 10.58, 53.58
2024/02/08 04:00:00, 10.10, 53.31
2024/02/08 04:30:00, 10.52, 53.28
2024/02/08 05:00:00, 11.47, 52.69
2024/02/08 05:30:00, 12.23, 52.54
2024/02/08 06:00:00, 12.06, 53.14
2024/02/08 06:30:00, 11.13, 53.35
2024/02/08 07:00:00, 10.38, 52.52
2024/02/08 07:30:00, 11.31, 53.17
2024/02/08 08:00:00, 11.81, 52.52
2024/02/08 08:30:00, 11.88, 52.57
2024/02/08 09:00:00, 11.20, 52.59
2024/02/08 09:30:00, 11.94, 52.15
2024/02/08 10:00:00, 12.76, 53.05
2024/02/08 10:30:00, 12.90, 52.81
2024/02/08 11:00:00, 12.29, 53.43
2024/02/08 11:30:00, 12.87, 52.68
2024/02/08 12:00:00, 12.11, 52.06
2024/02/08 12:30:00, 11.87, 51.49
2024/02/08 13:00:00, 11.46, 51.10
2024/02/08 13:30:00, 12.12, 51.66
2024/02/08 14:00:00, 11.15, 52.05
2024/02/08 14:30:00, 10.52, 51.62
2024/02/08 15:00:00, 11.43, 51.88
2024/02/08 15:30:00, 10.79, 51.35
2024/02/08 16:00:00, 11.74, 51.84
2024/02/08 16:30:00, 12.50, 50.89
2024/02/08 17:00:00, 12.10, 50.43
2024/02/08 17:30:00, 12.76, 50.95
2024/02/08 18:00:00, 11.93, 50.43
2024/02/08 18:30:00, 12.86, 50.54
2024/02/08 19:00:00, 11.94, 50.93
2024/02/08 19:30:00, 11.83, 50.35
2024/02/08 20:00:00, 12.48, 50.45
2024/02/08 20:30:00, 12.64, 49.48
2024/02/08 21:00:00, 12.42, 49.94
2024/02/08 21:30:00, 12.59, 50.65
2024/02/08 22:00:00, 12.53, 51.54
2024/02/08 22:30:00, 12.65, 51.17
2024/02/08 23:00:00, 13.34, 50.74
2024/02/08 23:30:00, 12.43, 51.08
2024/02/09 00:00:00, 11.46, 52.00
2024/02/09 00:30:00, 12.23, 52.74
2024/02/09 01:00:00, 12.20, 53.42
2024/02/09 01:30:00, 11.99, 52.88
2024/02/09 02:00:00, 11.09, 53.70
2024/02/09 02:30:00, 11.58, 53.67
2024/02/09 03:00:00, 12.22, 53.93
2024/02/09 03:30:00, 12.81, 54.61
2024/02/09 04:00:00, 13.60, 54.77
2024/02/09 04:30:00, 13.50, 54.93
2024/02/09 05:00:00, 13.33, 55.11
2024/02/09 05:30:00, 12.91, 54.47
2024/02/09 06:00:00, 13.26, 53.93
2024/02/09 06:30:00, 12.43, 54.41
2024/02/09 07:00:00, 12.68, 55.25
2024/02/09 07:30:00, 12.26, 55.24
2024/02/09 08:00:00, 12.71, 54.98
2024/02/09 08:30:00, 13.46, 54.38
2024/02/09 09:00:00, 12.57, 53.50
2024/02/09 09:30:00, 12.28, 53.75
2024/02/09 10:00:00, 11.44, 53.70
2024/02/09 10:30:00, 12.38, 54.41
2024/02/09 11:00:00, 12.06, 54.22
2024/02/09 11:30:00, 12.66, 54.44
2024/02/09 12:00:00, 11.90, 54.68
2024/02/09 12:30:00, 11.90, 55.36
2024/02/09 13:00:00, 11.16, 55.58
2024/02/09 13:30:00, 11.70, 55.52
2024/02/09 14:00:00, 12.54, 54.58
2024/02/09 14:30:00, 12.67, 53.81
2024/02/09 15:00:00, 13.10, 53.82
2024/02/09 15:30:00, 12.78, 54.16
2024/02/09 16:00:00, 13.47, 54.54
2024/02/09 16:30:00, 14.32, 54.33
2024/02/09 17:00:00, 14.66, 53.62
2024/02/09 17:30:00, 14.57, 53.04
2024/02/09 18:00:00, 13.77, 52.75
2024/02/09 18:30:00, 14.16, 51.98
2024/02/09 19:00:00, 13.66, 52.32
2024/02/09 19:30:00, 14.34, 52.96
2024/02/09 20:00:00, 15.27, 52.74
2024/02/09 20:30:00, 15.46, 53.53
2024/02/09 21:00:00, 14.47, 53.72
2024/02/09 21:30:00, 14.05, 53.04
2024/02/09 22:00:00, 13.87, 53.73
2024/02/09 22:30:00, 12.95, 54.52
2024/02/09 23:00:00, 12.42, 55.51
2024/02/09 23:30:00, 12.29, 56.18
2024/02/10 00:00:00, 11.61, 56.54
2024/02/10 00:30:00, 12.03, 56.03
2024/02/10 01:00:00, 11.73, 56.57
2024/02/10 01:30:00, 11.96, 56.21
2024/02/10 02:00:00, 11.61, 57.04
2024/02/10 02:30:00, 12.01, 57.94
2024/02/10 03:00:00, 12.09, 57.56
2024/02/10 03:30:00, 12.59, 58.25
